,Common Values,Drug 1 total substructures,Drug 2 total substructures
18098,2860,112.0,73.0
18099,2889,112.0,0.0
18100,2835,112.0,53.0
18101,2890,112.0,98.0
18102,2866,112.0,86.0
18103,2869,112.0,0.0
18104,2817,112.0,162.0
18105,2890,112.0,17.0
18106,2845,112.0,35.0
18107,2877,112.0,0.0
18108,2852,112.0,76.0
18109,2676,112.0,32.0
18110,2751,112.0,0.0
18111,2890,112.0,0.0
18112,2889,112.0,7.0
18113,2812,112.0,0.0
18114,2845,112.0,84.0
18115,2769,112.0,131.0
18116,2823,112.0,7.0
18117,2866,112.0,180.0
18118,2866,112.0,306.0
18119,2875,112.0,3.0
18120,2660,112.0,0.0
18121,2849,112.0,72.0
18122,2845,112.0,5.0
18123,2863,112.0,129.0
18124,2653,112.0,0.0
18125,2888,112.0,80.0
18126,2881,112.0,0.0
18127,2890,112.0,23.0
18128,2890,112.0,1.0
18129,2877,112.0,36.0
18130,2832,112.0,0.0
18131,2853,112.0,144.0
18132,2674,112.0,45.0
18133,2845,112.0,128.0
18134,2890,112.0,0.0
18135,2889,112.0,49.0
18136,2889,112.0,32.0
18137,2838,112.0,8.0
18138,2862,112.0,0.0
18139,2845,112.0,8.0
18140,2854,112.0,25.0
18141,2864,112.0,0.0
18142,2859,112.0,47.0
18143,2890,112.0,11.0
18144,2871,112.0,0.0
18145,2856,112.0,4.0
18146,2870,112.0,148.0
18147,2726,112.0,21.0
18148,2827,112.0,0.0
18149,2887,112.0,3.0
18150,2890,112.0,30.0
18151,2890,112.0,249.0
18152,2857,112.0,20.0
18153,2817,112.0,0.0
18154,2890,112.0,44.0
18155,2837,112.0,0.0
18156,2792,112.0,51.0
18157,2804,112.0,62.0
18158,2890,112.0,31.0
18159,2728,112.0,74.0
18160,2873,112.0,123.0
18161,2855,112.0,76.0
18162,2890,112.0,103.0
18163,2814,112.0,275.0
18164,2858,112.0,89.0
18165,2890,112.0,16.0
18166,2890,112.0,2.0
18167,2883,112.0,12.0
18168,2890,112.0,2.0
18169,2806,112.0,1.0
18170,2759,112.0,17.0
18171,2883,112.0,28.0
18172,2710,112.0,44.0
18173,2584,112.0,113.0
18174,2887,112.0,0.0
18175,2890,112.0,0.0
18176,2818,112.0,0.0
18177,2885,112.0,41.0
18178,2761,112.0,97.0
18179,2890,112.0,4.0
18180,2810,112.0,0.0
18181,2890,112.0,0.0
18182,2867,112.0,11.0
18183,2889,112.0,0.0
18184,2854,112.0,0.0
18185,2890,112.0,82.0
18186,2746,53.0,171.0
18187,2845,53.0,69.0
18188,2762,53.0,45.0
18189,2890,53.0,59.0
18190,2841,53.0,0.0
18191,2858,53.0,8.0
18192,2882,53.0,75.0
18193,2890,,
18194,2882,53.0,11.0
18195,2865,53.0,85.0
18196,2890,53.0,5.0
18197,2843,53.0,224.0
18198,2879,53.0,16.0
18199,2890,53.0,0.0
18200,2886,53.0,3.0
18201,2742,53.0,61.0
18202,2869,53.0,39.0
18203,2890,53.0,0.0
18204,2887,53.0,73.0
18205,2860,53.0,43.0
18206,2641,53.0,178.0
18207,2870,53.0,22.0
18208,2890,53.0,34.0
18209,2846,53.0,1.0
18210,2890,53.0,46.0
18211,2839,53.0,38.0
18212,2828,53.0,20.0
18213,2859,53.0,2.0
18214,2816,53.0,60.0
18215,2767,53.0,30.0
18216,2814,53.0,1.0
18217,2787,53.0,55.0
18218,2615,53.0,0.0
18219,2801,53.0,24.0
18220,2874,53.0,21.0
18221,2888,53.0,73.0
18222,2878,53.0,0.0
18223,2888,53.0,45.0
18224,2889,53.0,13.0
18225,2873,53.0,38.0
18226,2862,53.0,214.0
18227,2846,53.0,13.0
18228,2777,53.0,139.0
18229,2890,53.0,0.0
18230,2890,,
18231,2890,,
18232,2849,53.0,78.0
18233,2793,53.0,45.0
18234,2886,53.0,121.0
18235,2890,53.0,67.0
18236,2890,53.0,24.0
18237,2879,53.0,24.0
18238,2890,53.0,15.0
18239,2890,53.0,230.0
18240,2808,53.0,41.0
18241,2807,53.0,45.0
18242,2871,53.0,27.0
18243,2797,53.0,237.0
18244,2877,53.0,2.0
18245,2658,53.0,9.0
18246,2866,53.0,0.0
18247,2882,53.0,0.0
18248,2879,53.0,13.0
18249,2821,53.0,58.0
18250,2843,53.0,37.0
18251,2882,53.0,216.0
18252,2809,53.0,45.0
18253,2839,53.0,0.0
18254,2704,53.0,1.0
18255,2860,53.0,1.0
18256,2848,53.0,52.0
18257,2881,53.0,28.0
18258,2838,53.0,45.0
18259,2844,53.0,36.0
18260,2866,53.0,26.0
18261,2880,53.0,31.0
18262,2822,53.0,0.0
18263,2854,53.0,19.0
18264,2881,53.0,34.0
18265,2827,53.0,20.0
18266,2882,53.0,164.0
18267,2858,53.0,63.0
18268,2861,53.0,3.0
18269,2809,53.0,0.0
18270,2882,53.0,0.0
18271,2837,53.0,33.0
18272,2869,53.0,73.0
18273,2844,53.0,0.0
18274,2668,53.0,53.0
18275,2743,53.0,98.0
18276,2882,53.0,86.0
18277,2881,53.0,0.0
18278,2804,53.0,162.0
18279,2837,53.0,17.0
18280,2761,53.0,35.0
18281,2815,53.0,0.0
18282,2858,53.0,76.0
18283,2858,53.0,32.0
18284,2867,53.0,0.0
18285,2652,53.0,0.0
18286,2841,53.0,7.0
18287,2837,53.0,0.0
18288,2855,53.0,84.0
18289,2647,53.0,131.0
18290,2880,53.0,7.0
18291,2873,53.0,180.0
18292,2882,53.0,306.0
18293,2882,53.0,3.0
18294,2869,53.0,0.0
18295,2824,53.0,72.0
18296,2845,53.0,5.0
18297,2666,53.0,129.0
18298,2837,53.0,0.0
18299,2882,53.0,80.0
18300,2881,53.0,0.0
18301,2881,53.0,23.0
18302,2830,53.0,1.0
18303,2854,53.0,36.0
18304,2837,53.0,0.0
18305,2846,53.0,144.0
18306,2856,53.0,45.0
18307,2851,53.0,128.0
18308,2882,53.0,0.0
18309,2865,53.0,49.0
18310,2848,53.0,32.0
18311,2862,53.0,8.0
18312,2718,53.0,0.0
18313,2819,53.0,8.0
18314,2879,53.0,25.0
18315,2882,53.0,0.0
18316,2882,53.0,47.0
18317,2849,53.0,11.0
18318,2809,53.0,0.0
18319,2882,53.0,4.0
18320,2829,53.0,148.0
18321,2784,53.0,21.0
18322,2798,53.0,0.0
18323,2882,53.0,3.0
18324,2720,53.0,30.0
18325,2865,53.0,249.0
18326,2847,53.0,20.0
18327,2882,53.0,0.0
18328,2806,53.0,44.0
18329,2850,53.0,0.0
18330,2882,53.0,51.0
18331,2882,53.0,62.0
18332,2875,53.0,31.0
18333,2882,53.0,74.0
18334,2798,53.0,123.0
18335,2751,53.0,76.0
18336,2875,53.0,103.0
18337,2702,53.0,275.0
18338,2576,53.0,89.0
18339,2879,53.0,16.0
18340,2882,53.0,2.0
18341,2810,53.0,12.0
18342,2877,53.0,2.0
18343,2753,53.0,1.0
18344,2882,53.0,17.0
18345,2802,53.0,28.0
18346,2882,53.0,44.0
18347,2859,53.0,113.0
18348,2881,53.0,0.0
18349,2846,53.0,0.0
18350,2882,53.0,0.0
18351,2738,53.0,41.0
18352,2837,53.0,97.0
18353,2754,53.0,4.0
18354,2882,53.0,0.0
18355,2833,53.0,0.0
18356,2850,53.0,11.0
18357,2874,53.0,0.0
18358,2882,53.0,0.0
18359,2874,53.0,82.0
18360,2857,171.0,69.0
18361,2882,171.0,45.0
18362,2835,171.0,59.0
18363,2871,171.0,0.0
18364,2882,171.0,8.0
18365,2878,171.0,75.0
18366,2734,171.0,16.0
18367,2861,171.0,11.0
18368,2882,171.0,85.0
18369,2879,171.0,5.0
18370,2852,171.0,224.0
18371,2633,171.0,16.0
18372,2862,171.0,0.0
18373,2882,171.0,3.0
18374,2838,171.0,61.0
18375,2882,171.0,39.0
18376,2831,171.0,0.0
18377,2820,171.0,73.0
18378,2851,171.0,43.0
18379,2808,171.0,178.0
18380,2759,171.0,22.0
18381,2806,171.0,34.0
18382,2779,171.0,1.0
18383,2607,171.0,46.0
18384,2793,171.0,38.0
18385,2866,171.0,20.0
18386,2880,171.0,2.0
18387,2870,171.0,60.0
18388,2880,171.0,30.0
18389,2881,171.0,1.0
18390,2865,171.0,55.0
18391,2856,171.0,0.0
18392,2838,171.0,24.0
18393,2769,171.0,21.0
18394,2882,171.0,73.0
18395,2882,171.0,0.0
18396,2882,171.0,45.0
18397,2841,171.0,13.0
18398,2785,171.0,38.0
18399,2878,171.0,214.0
18400,2882,171.0,13.0
18401,2882,171.0,139.0
18402,2871,171.0,0.0
18403,2882,171.0,1.0
18404,2882,171.0,25.0
18405,2800,171.0,78.0
18406,2804,171.0,45.0
18407,2730,171.0,121.0
18408,2810,171.0,67.0
18409,2637,171.0,24.0
18410,2801,171.0,24.0
18411,2815,171.0,15.0
18412,2812,171.0,230.0
18413,2754,171.0,41.0
18414,2776,171.0,45.0
18415,2815,171.0,27.0
18416,2742,171.0,237.0
18417,2772,171.0,2.0
18418,2641,171.0,9.0
18419,2793,171.0,0.0
18420,2781,171.0,0.0
18421,2814,171.0,13.0
18422,2769,171.0,58.0
18423,2777,171.0,37.0
18424,2795,171.0,216.0
18425,2813,171.0,45.0
18426,2755,171.0,0.0
18427,2785,171.0,1.0
18428,2814,171.0,1.0
18429,2762,171.0,52.0
18430,2815,171.0,28.0
18431,2791,171.0,45.0
18432,2798,171.0,36.0
18433,2828,171.0,26.0
18434,2815,171.0,31.0
18435,2770,171.0,0.0
18436,2802,171.0,19.0
18437,2785,171.0,34.0
18438,2621,171.0,20.0
18439,2802,171.0,164.0
18440,2722,171.0,63.0
18441,2815,171.0,3.0
18442,2814,171.0,0.0
18443,2790,171.0,0.0
18444,2737,171.0,33.0
18445,2770,171.0,73.0
18446,2694,171.0,0.0
18447,2748,171.0,53.0
18448,2791,171.0,98.0
18449,2791,171.0,86.0
18450,2800,171.0,0.0
18451,2607,171.0,162.0
18452,2774,171.0,17.0
18453,2770,171.0,35.0
18454,2788,171.0,0.0
18455,2582,171.0,76.0
18456,2813,171.0,32.0
18457,2806,171.0,0.0
18458,2815,171.0,0.0
18459,2815,171.0,7.0
18460,2802,171.0,0.0
18461,2767,171.0,84.0
18462,2778,171.0,131.0
18463,2645,171.0,7.0
18464,2770,171.0,180.0
18465,2815,171.0,306.0
18466,2814,171.0,3.0
18467,2814,171.0,0.0
18468,2763,171.0,72.0
18469,2787,171.0,5.0
18470,2770,171.0,129.0
18471,2849,171.0,0.0
18472,2789,171.0,80.0
18473,2784,171.0,0.0
18474,2815,171.0,23.0
18475,2796,171.0,1.0
18476,2781,171.0,36.0
18477,2795,171.0,0.0
18478,2653,171.0,144.0
18479,2758,171.0,45.0
18480,2812,171.0,128.0
18481,2815,171.0,0.0
18482,2815,171.0,49.0
18483,2782,171.0,32.0
18484,2742,171.0,8.0
18485,2815,171.0,0.0
18486,2762,171.0,8.0
18487,2759,171.0,25.0
18488,2729,171.0,0.0
18489,2815,171.0,47.0
18490,2653,171.0,11.0
18491,2798,171.0,0.0
18492,2850,171.0,4.0
18493,2815,171.0,148.0
18494,2847,171.0,21.0
18495,2823,171.0,0.0
18496,2815,171.0,3.0
18497,2815,171.0,30.0
18498,2812,171.0,249.0
18499,2815,171.0,20.0
18500,2801,171.0,0.0
18501,2686,171.0,44.0
18502,2808,171.0,0.0
18503,2635,171.0,51.0
18504,2515,171.0,62.0
18505,2812,171.0,31.0
18506,2815,171.0,74.0
18507,2887,171.0,123.0
18508,2810,171.0,76.0
18509,2688,171.0,103.0
18510,2815,171.0,275.0
18511,2735,171.0,89.0
18512,2815,171.0,16.0
18513,2792,171.0,2.0
18514,2814,171.0,12.0
18515,2779,171.0,2.0
18516,2815,171.0,1.0
18517,2681,171.0,17.0
18518,2770,171.0,28.0
18519,2689,171.0,44.0
18520,2815,171.0,113.0
18521,2768,171.0,0.0
18522,2783,171.0,0.0
18523,2807,171.0,0.0
18524,2815,171.0,41.0
18525,2807,171.0,97.0
18526,2790,171.0,4.0
18527,2815,171.0,0.0
18528,2768,171.0,0.0
18529,2804,171.0,11.0
18530,2815,171.0,0.0
18531,2811,171.0,0.0
18532,2667,171.0,82.0
18533,2794,69.0,45.0
18534,2815,69.0,59.0
18535,2812,69.0,0.0
18536,2785,69.0,8.0
18537,2568,69.0,75.0
18538,2795,,
18539,2815,69.0,11.0
18540,2771,69.0,85.0
18541,2815,69.0,5.0
18542,2766,69.0,224.0
18543,2755,69.0,16.0
18544,2784,69.0,0.0
18545,2741,69.0,3.0
18546,2694,69.0,61.0
18547,2745,69.0,39.0
18548,2766,69.0,0.0
18549,2540,69.0,73.0
18550,2726,69.0,43.0
18551,2799,69.0,178.0
18552,2813,69.0,22.0
18553,2803,69.0,34.0
18554,2813,69.0,1.0
18555,2814,69.0,46.0
18556,2798,69.0,38.0
18557,2787,69.0,20.0
18558,2771,69.0,2.0
18559,2702,69.0,60.0
18560,2815,69.0,30.0
18561,2815,69.0,1.0
18562,2815,69.0,55.0
18563,2844,69.0,0.0
18564,2718,69.0,24.0
18565,2811,69.0,21.0
18566,2815,69.0,73.0
18567,2815,69.0,0.0
18568,2804,69.0,45.0
18569,2815,69.0,13.0
18570,2815,69.0,38.0
18571,2733,69.0,214.0
18572,2863,69.0,13.0
18573,2789,69.0,139.0
18574,2650,69.0,0.0
18575,2858,69.0,1.0
18576,2874,,
18577,2874,69.0,78.0
18578,2852,69.0,45.0
18579,2854,69.0,121.0
18580,2814,69.0,67.0
18581,2844,69.0,24.0
18582,2874,69.0,24.0
18583,2829,69.0,15.0
18584,2662,69.0,230.0
18585,2859,69.0,41.0
18586,2872,69.0,45.0
18587,2874,69.0,27.0
18588,2816,69.0,237.0
18589,2658,69.0,2.0
18590,2874,69.0,9.0
18591,2873,69.0,0.0
18592,2822,69.0,0.0
18593,2848,69.0,13.0
18594,2843,69.0,58.0
18595,2854,69.0,37.0
18596,2874,69.0,216.0
18597,2874,69.0,45.0
18598,2841,69.0,0.0
18599,2801,69.0,1.0
18600,2874,69.0,1.0
18601,2857,69.0,52.0
18602,2842,69.0,28.0
18603,2572,69.0,45.0
18604,2869,69.0,36.0
18605,2829,69.0,26.0
18606,2874,69.0,31.0
18607,2866,69.0,0.0
18608,2863,69.0,19.0
18609,2870,69.0,34.0
18610,2726,69.0,20.0
18611,2874,69.0,164.0
18612,2844,69.0,63.0
18613,2625,69.0,3.0
18614,2854,69.0,0.0
18615,2800,69.0,0.0
18616,2603,69.0,33.0
18617,2858,69.0,73.0
18618,2872,69.0,0.0
18619,2761,69.0,53.0
18620,2874,69.0,98.0
18621,2874,69.0,86.0
18622,2874,69.0,0.0
18623,2777,69.0,162.0
18624,2874,69.0,17.0
18625,2863,69.0,35.0
18626,2794,69.0,0.0
18627,2874,69.0,76.0
18628,2655,69.0,32.0
18629,2863,69.0,0.0
18630,2879,69.0,0.0
18631,2876,69.0,7.0
18632,2818,69.0,0.0
18633,2840,69.0,84.0
18634,2879,69.0,131.0
18635,2806,69.0,7.0
18636,2836,69.0,180.0
18637,2701,69.0,306.0
18638,2857,69.0,3.0
18639,2845,69.0,0.0
18640,2878,69.0,72.0
18641,2835,69.0,5.0
18642,2841,69.0,129.0
18643,2859,69.0,0.0
18644,2877,69.0,80.0
18645,2819,69.0,0.0
18646,2849,69.0,23.0
18647,2878,69.0,1.0
18648,2824,69.0,36.0
18649,2879,69.0,0.0
18650,2855,69.0,144.0
18651,2858,69.0,45.0
18652,2806,69.0,128.0
18653,2879,69.0,0.0
18654,2834,69.0,49.0
18655,2870,69.0,32.0
18656,2841,69.0,8.0
18657,2665,69.0,0.0
18658,2740,69.0,8.0
18659,2879,69.0,25.0
18660,2878,69.0,0.0
18661,2854,69.0,47.0
18662,2801,69.0,11.0
18663,2834,69.0,0.0
18664,2758,69.0,4.0
18665,2812,69.0,148.0
18666,2861,69.0,21.0
18667,2857,69.0,0.0
18668,2864,69.0,3.0
18669,2649,69.0,30.0
18670,2838,69.0,249.0
18671,2834,69.0,20.0
18672,2852,69.0,0.0
18673,2644,69.0,44.0
18674,2877,69.0,0.0
18675,2870,69.0,51.0
18676,2879,69.0,62.0
18677,2879,69.0,31.0
18678,2866,69.0,74.0
18679,2821,69.0,123.0
18680,2842,69.0,76.0
18681,2663,69.0,103.0
18682,2834,69.0,275.0
18683,2879,69.0,89.0
18684,2878,69.0,16.0
18685,2878,69.0,2.0
18686,2827,69.0,12.0
18687,2851,69.0,2.0
18688,2834,69.0,1.0
18689,2843,69.0,17.0
18690,2853,69.0,28.0
18691,2848,69.0,44.0
18692,2879,69.0,113.0
18693,2860,69.0,0.0
18694,2845,69.0,0.0
18695,2859,69.0,0.0
18696,2715,69.0,41.0
18697,2816,69.0,97.0
18698,2876,69.0,4.0
18699,2879,69.0,0.0
18700,2879,69.0,0.0
18701,2846,69.0,11.0
18702,2806,69.0,0.0
18703,2879,69.0,0.0
18704,2826,69.0,82.0
18705,2781,45.0,59.0
18706,2795,45.0,0.0
18707,2879,45.0,8.0
18708,2717,45.0,75.0
18709,2862,45.0,16.0
18710,2844,45.0,11.0
18711,2879,45.0,85.0
18712,2803,45.0,5.0
18713,2847,45.0,224.0
18714,2879,45.0,16.0
18715,2879,45.0,0.0
18716,2872,45.0,3.0
18717,2879,45.0,61.0
18718,2795,45.0,39.0
18719,2748,45.0,0.0
18720,2872,45.0,73.0
18721,2699,45.0,43.0
18722,2573,45.0,178.0
18723,2876,45.0,22.0
18724,2879,45.0,34.0
18725,2807,45.0,1.0
18726,2874,45.0,46.0
18727,2750,45.0,38.0
18728,2879,45.0,20.0
18729,2799,45.0,2.0
18730,2879,45.0,60.0
18731,2856,45.0,30.0
18732,2878,45.0,1.0
18733,2845,45.0,55.0
18734,2879,45.0,0.0
18735,2735,45.0,24.0
18736,2834,45.0,21.0
18737,2751,45.0,73.0
18738,2879,45.0,0.0
18739,2830,45.0,45.0
18740,2847,45.0,13.0
18741,2871,45.0,38.0
18742,2879,45.0,214.0
18743,2871,,
18744,2854,45.0,139.0
18745,2879,45.0,0.0
18746,2832,45.0,1.0
18747,2868,,
18748,2879,45.0,78.0
18749,2875,45.0,45.0
18750,2731,45.0,121.0
18751,2858,45.0,67.0
18752,2879,45.0,24.0
18753,2876,45.0,24.0
18754,2849,45.0,15.0
18755,2630,45.0,230.0
18756,2859,45.0,41.0
18757,2879,45.0,45.0
18758,2835,45.0,27.0
18759,2879,45.0,237.0
18760,2828,45.0,2.0
18761,2817,45.0,9.0
18762,2848,45.0,0.0
18763,2805,45.0,0.0
18764,2756,45.0,13.0
18765,2803,45.0,58.0
18766,2776,45.0,37.0
18767,2604,45.0,216.0
18768,2790,45.0,45.0
18769,2865,45.0,0.0
18770,2877,45.0,1.0
18771,2867,45.0,1.0
18772,2877,45.0,52.0
18773,2878,45.0,28.0
18774,2862,45.0,45.0
18775,2851,45.0,36.0
18776,2835,45.0,26.0
18777,2766,45.0,31.0
18778,2879,45.0,0.0
18779,2879,45.0,19.0
18780,2879,45.0,34.0
18781,2838,45.0,20.0
18782,2782,45.0,164.0
18783,2875,45.0,63.0
18784,2879,45.0,3.0
18785,2879,45.0,0.0
18786,2868,45.0,0.0
18787,2879,45.0,33.0
18788,2879,45.0,73.0
18789,2797,45.0,0.0
18790,2800,45.0,53.0
18791,2581,45.0,98.0
18792,2789,45.0,86.0
18793,2805,45.0,0.0
18794,2802,45.0,162.0
18795,2746,45.0,17.0
18796,2766,45.0,35.0
18797,2805,45.0,0.0
18798,2732,45.0,76.0
18799,2766,45.0,32.0
18800,2633,45.0,0.0
18801,2783,45.0,0.0
18802,2771,45.0,7.0
18803,2804,45.0,0.0
18804,2759,45.0,84.0
18805,2807,45.0,131.0
18806,2785,45.0,7.0
18807,2803,45.0,180.0
18808,2745,45.0,306.0
18809,2775,45.0,3.0
18810,2804,45.0,0.0
18811,2750,45.0,72.0
18812,2805,45.0,5.0
18813,2781,45.0,129.0
18814,2784,45.0,0.0
18815,2732,45.0,80.0
18816,2805,45.0,0.0
18817,2760,45.0,23.0
18818,2792,45.0,1.0
18819,2767,45.0,36.0
18820,2593,45.0,0.0
18821,2666,45.0,144.0
18822,2805,45.0,45.0
18823,2804,45.0,128.0
18824,2780,45.0,0.0
18825,2729,45.0,49.0
18826,2760,45.0,32.0
18827,2684,45.0,8.0
18828,2738,45.0,0.0
18829,2781,45.0,8.0
18830,2781,45.0,25.0
18831,2790,45.0,0.0
18832,2587,45.0,47.0
18833,2804,45.0,11.0
18834,2760,45.0,0.0
18835,2778,45.0,4.0
18836,2576,45.0,148.0
18837,2803,45.0,21.0
18838,2796,45.0,0.0
18839,2805,45.0,3.0
18840,2805,45.0,30.0
18841,2792,45.0,249.0
18842,2747,45.0,20.0
18843,2768,45.0,0.0
18844,2589,45.0,44.0
18845,2760,45.0,0.0
18846,2805,45.0,51.0
18847,2804,45.0,62.0
18848,2804,45.0,31.0
18849,2765,45.0,74.0
18850,2777,45.0,123.0
18851,2760,45.0,76.0
18852,2769,45.0,103.0
18853,2789,45.0,275.0
18854,2784,45.0,89.0
18855,2805,45.0,16.0
18856,2786,45.0,2.0
18857,2771,45.0,12.0
18858,2785,45.0,2.0
18859,2641,45.0,1.0
18860,2744,45.0,17.0
18861,2802,45.0,28.0
18862,2805,45.0,44.0
18863,2805,45.0,113.0
18864,2772,45.0,0.0
18865,2732,45.0,0.0
18866,2805,45.0,0.0
18867,2752,45.0,41.0
18868,2709,45.0,97.0
18869,2719,45.0,4.0
18870,2805,45.0,0.0
18871,2645,45.0,0.0
18872,2788,45.0,11.0
18873,2770,45.0,0.0
18874,2805,45.0,0.0
18875,2729,45.0,82.0
18876,2773,59.0,0.0
18877,2805,59.0,8.0
18878,2805,59.0,75.0
18879,2798,,
18880,2805,59.0,11.0
18881,2721,59.0,85.0
18882,2686,59.0,5.0
18883,2798,59.0,224.0
18884,2627,59.0,16.0
18885,2503,59.0,0.0
18886,2802,59.0,3.0
18887,2805,59.0,61.0
18888,2733,59.0,39.0
18889,2800,59.0,0.0
18890,2676,59.0,73.0
18891,2805,59.0,43.0
18892,2725,59.0,178.0
18893,2805,59.0,22.0
18894,2792,59.0,34.0
18895,2804,59.0,1.0
18896,2769,59.0,46.0
18897,2805,59.0,38.0
18898,2663,59.0,20.0
18899,2760,59.0,2.0
18900,2689,59.0,60.0
18901,2805,59.0,30.0
18902,2756,59.0,1.0
18903,2773,59.0,55.0
18904,2797,59.0,0.0
18905,2805,59.0,24.0
18906,2797,59.0,21.0
18907,2780,59.0,73.0
18908,2805,59.0,0.0
18909,2758,59.0,45.0
18910,2794,59.0,13.0
18911,2805,59.0,38.0
18912,2801,59.0,214.0
18913,2657,,
18914,2784,59.0,139.0
18915,2805,59.0,0.0
18916,2802,59.0,1.0
18917,2775,59.0,25.0
18918,2568,59.0,78.0
18919,2785,59.0,45.0
18920,2805,59.0,121.0
18921,2761,59.0,67.0
18922,2805,59.0,24.0
18923,2760,59.0,24.0
18924,2745,59.0,15.0
18925,2808,59.0,230.0
18926,2731,59.0,41.0
18927,2706,59.0,45.0
18928,2729,59.0,27.0
18929,2702,59.0,237.0
18930,2544,59.0,2.0
18931,2716,59.0,9.0
18932,2789,59.0,0.0
18933,2803,59.0,0.0
18934,2795,59.0,13.0
18935,2803,59.0,58.0
18936,2804,59.0,37.0
18937,2790,59.0,216.0
18938,2777,59.0,45.0
18939,2761,59.0,0.0
18940,2692,59.0,1.0
18941,2805,59.0,1.0
18942,2805,59.0,52.0
18943,2805,59.0,28.0
18944,2764,59.0,45.0
18945,2708,59.0,36.0
18946,2801,59.0,26.0
18947,2805,59.0,31.0
18948,2805,59.0,0.0
18949,2794,59.0,19.0
18950,2805,59.0,34.0
18951,2805,59.0,20.0
18952,2723,59.0,164.0
18953,2661,59.0,63.0
18954,2869,59.0,3.0
18955,2885,59.0,0.0
18956,2882,59.0,0.0
18957,2824,59.0,33.0
18958,2846,59.0,73.0
18959,2885,59.0,0.0
18960,2812,59.0,53.0
18961,2842,59.0,98.0
18962,2707,59.0,86.0
18963,2863,59.0,0.0
18964,2851,59.0,162.0
18965,2884,59.0,17.0
18966,2839,59.0,35.0
18967,2847,59.0,0.0
18968,2865,59.0,76.0
18969,2883,59.0,32.0
18970,2825,59.0,0.0
18971,2855,59.0,0.0
18972,2884,59.0,7.0
18973,2830,59.0,0.0
18974,2885,59.0,84.0
18975,2861,59.0,131.0
18976,2864,59.0,7.0
18977,2812,59.0,180.0
18978,2885,59.0,306.0
18979,2840,59.0,3.0
18980,2872,59.0,0.0
18981,2847,59.0,72.0
18982,2671,59.0,5.0
18983,2746,59.0,129.0
18984,2885,59.0,0.0
18985,2884,59.0,80.0
18986,2807,59.0,0.0
18987,2840,59.0,23.0
18988,2764,59.0,1.0
18989,2818,59.0,36.0
18990,2861,59.0,0.0
18991,2861,59.0,144.0
18992,2870,59.0,45.0
18993,2655,59.0,128.0
18994,2844,59.0,0.0
18995,2840,59.0,49.0
18996,2858,59.0,32.0
18997,2654,59.0,8.0
18998,2883,59.0,0.0
18999,2876,59.0,8.0
19000,2885,59.0,25.0
19001,2885,59.0,0.0
19002,2872,59.0,47.0
19003,2827,59.0,11.0
19004,2848,59.0,0.0
19005,2669,59.0,4.0
19006,2840,59.0,148.0
19007,2885,59.0,21.0
19008,2884,59.0,0.0
19009,2884,59.0,3.0
19010,2833,59.0,30.0
19011,2857,59.0,249.0
19012,2840,59.0,20.0
19013,2849,59.0,0.0
19014,2859,59.0,44.0
19015,2854,59.0,0.0
19016,2885,59.0,51.0
19017,2866,59.0,62.0
19018,2851,59.0,31.0
19019,2865,59.0,74.0
19020,2721,59.0,123.0
19021,2822,59.0,76.0
19022,2882,59.0,103.0
19023,2885,59.0,275.0
19024,2885,59.0,89.0
19025,2862,59.0,16.0
19026,2812,59.0,2.0
19027,2885,59.0,12.0
19028,2832,59.0,2.0
19029,2787,59.0,1.0
19030,2799,59.0,17.0
19031,2885,59.0,28.0
19032,2723,59.0,44.0
19033,2868,59.0,113.0
19034,2850,59.0,0.0
19035,2885,59.0,0.0
19036,2809,59.0,0.0
19037,2853,59.0,41.0
19038,2885,59.0,97.0
19039,2885,59.0,4.0
19040,2878,59.0,0.0
19041,2885,59.0,0.0
19042,2801,59.0,11.0
19043,2754,59.0,0.0
19044,2878,59.0,0.0
19045,2705,59.0,82.0
19046,2579,0.0,8.0
19047,2882,0.0,75.0
19048,2885,0.0,16.0
19049,2813,0.0,11.0
19050,2880,0.0,85.0
19051,2756,0.0,5.0
19052,2885,0.0,224.0
19053,2805,0.0,16.0
19054,2885,0.0,0.0
19055,2862,0.0,3.0
19056,2884,0.0,61.0
19057,2849,0.0,39.0
19058,2885,0.0,0.0
19059,2741,0.0,73.0
19060,2840,0.0,43.0
19061,2757,0.0,178.0
19062,2885,0.0,22.0
19063,2836,0.0,34.0
19064,2853,0.0,1.0
19065,2877,0.0,46.0
19066,2885,0.0,38.0
19067,2877,0.0,20.0
19068,2860,0.0,2.0
19069,2885,0.0,60.0
19070,2838,0.0,30.0
19071,2874,0.0,1.0
19072,2885,0.0,55.0
19073,2881,0.0,0.0
19074,2737,0.0,24.0
19075,2864,0.0,21.0
19076,2885,0.0,73.0
19077,2882,0.0,0.0
19078,2855,0.0,45.0
19079,2636,0.0,13.0
19080,2865,0.0,38.0
19081,2885,0.0,214.0
19082,2841,,
19083,2885,0.0,139.0
19084,2834,0.0,0.0
19085,2823,0.0,1.0
19086,2854,,
19087,2811,0.0,78.0
19088,2762,0.0,45.0
19089,2809,0.0,121.0
19090,2782,0.0,67.0
19091,2610,0.0,24.0
19092,2796,0.0,24.0
19093,2869,0.0,15.0
19094,2883,0.0,230.0
19095,2873,0.0,41.0
19096,2883,0.0,45.0
19097,2884,0.0,27.0
19098,2868,0.0,237.0
19099,2857,0.0,2.0
